4.4588172360332232e+16	3.3333333333333326e-01
-1.702457490121776e+16	1.9999999999999996e-01
6.500292235010418e+15	1.4285714285714279e-01
-2.4819297624585235e+15	1.1111111111111116e-01
9.4764590930234512e+14	9.0909090909090828e-02
-3.61828438097259e+14	7.6923076923076872e-02
1.3815267636440809e+14	6.6666666666666652e-02
-5.2749203702773898e+13	5.8823529411764719e-02
2.0140605050150113e+13	5.2631578947368363e-02
-7.6900492009663359e+12	4.7619047619047672e-02
2.9362006040053901e+12	4.3478260869565188e-02
-1.1210947760747285e+12	4.0000000000000036e-02
4.2805436904676678e+11	3.7037037037036979e-02
-1.6343894090871689e+11	3.4482758620689724e-02
6.2403959256100967e+10	3.2258064516129004e-02
-2.382696626137775e+10	3.0303030303030276e-02
9.0975689362025642e+09	2.857142857142847e-02
-3.4736172301484895e+09	2.7027027027026973e-02
1.3262902151835713e+09	2.564102564102555e-02
-5.0640171849044943e+08	2.4390243902439046e-02
1.9335338345620152e+08	2.3255813953488413e-02
-7.3825837288531512e+07	2.2222222222222143e-02
2.8188046994481273e+07	2.1276595744680771e-02
-1.0762708823898125e+07	2.0408163265306145e-02
4.1093979419879983e+06	1.9607843137254832e-02
-1.5690428242135711e+06	1.8867924528301883e-02
5.9908910373159347e+05	1.8181818181818077e-02
-2.2874308783783179e+05	1.7543859649122862e-02
8.7338293559962694e+04	1.6949152542372836e-02
-3.3347325574199924e+04	1.6393442622950838e-02
1.2732637363119667e+04	1.5873015873015817e-02
-4.8615309904291507e+03	1.538461538461533e-02
1.856241735759111e+03	1.4925373134328401e-02
-7.0872663981220148e+02	1.449275362318847e-02
2.7062434893932186e+02	1.4084507042253502e-02
-1.0331020607831314e+02	1.3698630136986356e-02
3.9464293853839699e+01	1.3333333333333419e-02
-1.5050091241743791e+01	1.298701298701288e-02
5.7640318478453318	1.2658227848101333e-02
-2.1836161325998096	1.2345679012345734e-02
8.5052432027088787e-01	1.2048192771084265e-02
-3.0836193032771231e-01	1.1764705882352899e-02
1.3374407263522792e-01	1.1494252873563315e-02
-3.5420697818453029e-02	1.1235955056179803e-02
2.8824872452035244e-02	1.098901098901095e-02
3.9651427102682657e-03	1.0752688172043001e-02
1.3141503665004439e-02	1.0526315789473717e-02
9.3354682039641368e-03	1.0309278350515427e-02
1.0498756149121213e-02	1.0101010101010166e-02
9.7763459859678825e-03	9.9009900990099098e-03
9.7849399865075348e-03	9.7087378640776656e-03
