-1.04209269662374576852e+20	3.333333333333333333339e-01
3.9788993871088474798125e+19	1.9999999999999999999932e-01
-1.5192161296233781286359e+19	1.4285714285714285714262e-01
5.8006434040165346731406e+18	1.111111111111111111113e-01
-2.2147911178972223296055e+18	9.0909090909090909091679e-02
8.4564751774257579869043e+17	7.6923076923076923076272e-02
-3.2288359768352894122168e+17	6.6666666666666666666441e-02
1.2328282820643832309631e+17	5.8823529411764705882552e-02
-4.7071625315185541470825e+16	5.2631578947368421053256e-02
1.7972802393070843174728e+16	4.7619047619047619046974e-02
-6.8623427318997764232483e+15	4.3478260869565217390715e-02
2.6201672249071874182091e+15	3.9999999999999999999187e-02
-1.0004274858736533255491e+15	3.7037037037037037037664e-02
3.8198140369721313655996e+14	3.4482758620689655171596e-02
-1.4584744504802678853559e+14	3.2258064516129032258884e-02
5.5687206291064816424251e+13	3.0303030303030303031124e-02
-2.1262387856588344311267e+13	2.8571428571428571429201e-02
8.1183662725155875822231e+12	2.7027027027027027026386e-02
-3.099739849505915661864e+12	2.5641025641025641025424e-02
1.1835370334477474331614e+12	2.4390243902439024389418e-02
-4.5189595822547099693725e+11	2.3255813953488372093851e-02
1.725420931406654823632e+11	2.2222222222222222221582e-02
-6.5879708290042513640074e+10	2.1276595744680851063794e-02
2.5154070438044764435152e+10	2.0408163265306122448461e-02
-9.6042814399533281879412e+09	1.9607843137254901961415e-02
3.6670892770994435000284e+09	1.8867924528301886792357e-02
-1.4001613603216743106295e+09	1.8181818181818181817658e-02
5.346070648745798360801e+08	1.7543859649122807017752e-02
-2.0412269747391912929766e+08	1.694915254237288135642e-02
7.7937757240179513688418e+07	1.6393442622950819671465e-02
-2.9758052742299847146683e+07	1.5873015873015873015658e-02
1.1362165613959707285645e+07	1.5384615384615384615593e-02
-4.3382813954396586762954e+06	1.4925373134328358208753e-02
1.6564347348139389997623e+06	1.4492753623188405796905e-02
-6.3245687912901397412924e+05	1.4084507042253521127596e-02
2.4148355474373380178887e+05	1.3698630136986301370072e-02
-9.2202793247370154355647e+04	1.3333333333333333333627e-02
3.520472095378662812426e+04	1.2987012987012987013581e-02
-1.3441784928027486800212e+04	1.2658227848101265823364e-02
5.1323350576594757957438e+03	1.234567901234567901312e-02
-1.9596020709408864973137e+03	1.2048192771084337349602e-02
7.4822804572737316950500e+02	1.1764705882352941175833e-02
-2.8567103598185601549169e+02	1.1494252873563218390532e-02
1.0908988981977551023137e+02	1.1235955056179775280747e-02
-4.1636882741395868623251e+01	1.0989010989010989011622e-02
1.5911772844029329642291e+01	1.0752688172043010753526e-02
-6.05842951641556485467	1.0526315789473684210312e-02
2.3214111263223747852268	1.0309278350515463917316e-02
-8.5624965559045734049552e-01	1.010101010101010100981e-02
2.9860122635799573319393e-01	9.9009900990099009900487e-03
