-5.8233462378868903966000e+19	3.333333333333333333339e-01
2.2234594726477217878062e+19	1.9999999999999999999932e-01
-8.4895725319276650078203e+18	1.4285714285714285714262e-01
3.2414731485541993667773e+18	1.111111111111111111113e-01
-1.2376533839934215762656e+18	9.0909090909090909091679e-02
4.7255856479748823832422e+17	7.6923076923076923076272e-02
-1.8043145201358641817407e+17	6.6666666666666666666441e-02
6.8892008950642087023193e+16	5.8823529411764705882552e-02
-2.6304221599336069515594e+16	5.2631578947368421053256e-02
1.004343006520104479184e+16	4.7619047619047619046974e-02
-3.8347642067131261315918e+15	4.3478260869565217390715e-02
1.4641826971086482159328e+15	3.9999999999999999999187e-02
-5.5905157525966563013887e+14	3.7037037037037037037664e-02
2.1345605600823601649499e+14	3.4482758620689655171596e-02
-8.150140320314461541903e+13	3.2258064516129032258884e-02
3.1118717586655259416193e+13	3.0303030303030303031124e-02
-1.1881692169450149817228e+13	2.8571428571428571429201e-02
4.5366461010628224117979e+12	2.7027027027027027026386e-02
-1.7321739658603144149743e+12	2.5641025641025641025424e-02
6.6137551423760877526365e+11	2.4390243902439024389418e-02
-2.5252519634523623664794e+11	2.3255813953488372093851e-02
9.6418711331848573889351e+10	2.2222222222222222221582e-02
-3.6814417053948784949956e+10	2.1276595744680851063794e-02
1.4056413784263522571651e+10	2.0408163265306122448461e-02
-5.3669943539641267491534e+09	1.9607843137254901961415e-02
2.0492160260853847688522e+09	1.8867924528301886792357e-02
-7.8242793720721552237137e+08	1.8181818181818181817658e-02
2.9874521241269557148144e+08	1.7543859649122807017752e-02
-1.1406635380665422830032e+08	1.694915254237288135642e-02
4.3552607839951097024482e+07	1.6393442622950819671465e-02
-1.6629177516758088267736e+07	1.5873015873015873015658e-02
6.3493223460255817206033e+06	1.5384615384615384615593e-02
-2.4242866931375394526036e+06	1.4925373134328358208753e-02
9.2563675757131544848821e+05	1.4492753623188405796905e-02
-3.5342492418184035913153e+05	1.4084507042253521127596e-02
1.3494408103665713696717e+05	1.3698630136986301370072e-02
-5.1524085104736219336119e+04	1.3333333333333333333627e-02
1.9672850572231934696943e+04	1.2987012987012987013581e-02
-7.5114344191734846600608e+03	1.2658227848101265823364e-02
2.8680194100470944025896e+03	1.234567901234567901312e-02
-1.0950451905095952099718e+03	1.2048192771084337349602e-02
4.1812451795026919307112e+02	1.1764705882352941175833e-02
-1.5963152916168203675228e+02	1.1494252873563218390532e-02
6.0965772022227529685853e+01	1.1235955056179775280747e-02
-2.3262370266070885827984e+01	1.0989010989010989011622e-02
8.8964445467925566228822	1.0752688172043010753526e-02
-3.3808832227166036817833	1.0526315789473684210312e-02
1.3017823205629578253576	1.0309278350515463917316e-02
-4.7402673650834562608849e-01	1.010101010101010100981e-02
1.7123034593680732394131e-01	9.9009900990099009900487e-03
