2.4337031791591472e+16	3.3333333333333326e-01
-9.29232122951674e+15	1.9999999999999996e-01
3.547977196724574e+15	1.4285714285714279e-01
-1.3546822023857462e+15	1.1111111111111116e-01
5.1724229545637606e+14	9.0909090909090828e-02
-1.9749251281061619e+14	7.6923076923076872e-02
7.5406232164053531e+13	6.6666666666666652e-02
-2.8791470462638547e+13	5.8823529411764719e-02
1.0993106903916613e+13	5.2631578947368363e-02
-4.1973680905862734e+12	4.7619047619047672e-02
1.6026314527693643e+12	4.3478260869565188e-02
-6.1191382742097339e+11	4.0000000000000036e-02
2.3363982501533267e+11	3.7037037037036979e-02
-8.9207933187624222e+10	3.4482758620689724e-02
3.4061210853502304e+10	3.2258064516129004e-02
-1.3005189598567303e+10	3.0303030303030276e-02
4.9656178467657375e+09	2.857142857142847e-02
-1.8959631778180454e+09	2.7027027027026973e-02
7.2391321338468432e+08	2.564102564102555e-02
-2.7640322689452171e+08	2.4390243902439046e-02
1.0553577757411861e+08	2.3255813953488413e-02
-4.0295478679010205e+07	2.2222222222222143e-02
1.5385546434479145e+07	2.1276595744680771e-02
-5.8744813373547746e+06	2.0408163265306145e-02
2.2429838107594042e+06	1.9607843137254832e-02
-8.5641197411124269e+05	1.8867924528301883e-02
3.2699368823467381e+05	1.8181818181818077e-02
-1.2485211101520451e+05	1.7543859649122862e-02
4.7670829678595983e+04	1.6949152542372836e-02
-1.8201566641490208e+04	1.6393442622950838e-02
6.9497112211816193e+03	1.5873015873015817e-02
-2.6535046495077854e+03	1.538461538461533e-02
1.0131771284844068e+03	1.4925373134328401e-02
-3.8682924888769725e+02	1.449275362318847e-02
1.4771806761298168e+02	1.4084507042253502e-02
-5.6382358219911481e+01	1.3698630136986356e-02
2.1546383066366964e+01	1.3333333333333419e-02
-8.208712604916153	1.298701298701288e-02
3.1518633615292257	1.2658227848101333e-02
-1.1862487092989082	1.2345679012345734e-02
4.6970502685973603e-01	1.2048192771084265e-02
-1.6296477101084395e-01	1.1764705882352899e-02
7.8221912390509907e-02	1.1494252873563315e-02
-1.4228537512741002e-02	1.1235955056179803e-02
2.0725761289520417e-02	1.098901098901095e-02
7.0495998803168369e-03	1.0752688172043001e-02
1.1955474244584652e-02	1.0526315789473717e-02
9.7795631975554631e-03	1.0309278350515427e-02
1.031998341936613e-02	1.0101010101010166e-02
9.8349031976336931e-03	9.9009900990099098e-03
9.7523476067522541e-03	9.7087378640776656e-03
9.5264492605442452e-03	9.5238095238094900e-03
9.365053377687893e-03	9.3457943925232545e-03
9.1882812657904100e-03	9.1743119266054496e-03
9.0261449699795548e-03	9.009009009008917e-03
8.866619667361908e-03	8.8495575221239076e-03
8.7141912293060564e-03	8.6956521739129933e-03
8.5666468963443432e-03	8.5470085470085166e-03
8.4229681327139261e-03	8.4033613445377853e-03
8.2883408696747818e-03	8.2644628099173278e-03
8.1507249586509900e-03	8.1300813008129413e-03
8.0224532439712171e-03	8.0000000000000071e-03
7.9252045623690037e-03	7.8740157480314821e-03
7.747268737921198e-03	7.7519379844961378e-03
7.5448718102408829e-03	7.6335877862594437e-03
7.9467728393227688e-03	7.5187969924812581e-03
7.7293626718770714e-03	7.4074074074073071e-03
4.847625423585411e-03	7.2992700729928028e-03
9.1133157786145169e-03	7.194244604316502e-03
1.0774188358450454e-02	7.0921985815601829e-03
3.5430752338285743e-03	6.9930069930070893e-03
5.8639778062010706e-03	6.8965517241379448e-03
4.054672509703261e-03	6.8027210884353817e-03
1.0289864019067618e-02	6.7114093959732557e-03
